subject_id,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.05,2,2.5214517710894393,0.03657494004147674
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.1,0,10.151337858803503,0.06903611696862944
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.1,1,10.268637893203616,0.07181723708852204
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,20,0.1,2,9.95123084915223,0.06211293875180372
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.005,0,0.02426624045263175,0.03437546429201987
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.005,1,0.024165701807636518,0.02011755674256363
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.005,2,0.02371597793169038,0.010998546135471094
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.01,0,0.09449284787335477,0.017336395945878692
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.01,1,0.09798368286011748,0.03465292337987119
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.01,2,0.09423214950542513,0.06929878795140214
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.02,0,0.382155607366464,0.03080654472909817
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.02,1,0.39280157424617873,0.01574553061487445
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.02,2,0.3833605202306243,0.013112470327647098
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.05,0,2.4566800919826033,0.0371141044646422
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.05,1,2.373440468029894,0.0346752401812551
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.05,2,2.427278049264965,0.04071572831567217
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.1,0,9.407433054392905,0.061714892799279705
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.1,1,9.604125246033501,0.06588078190831761
sub-002S0413,3.3375,0.046741032093743556,0.9107543523990258,50,0.1,2,9.258604825004191,0.06272555268653393
